ID,SALE_PRICE,LIVING_SQFT,LOG_LIVING,LIVING_SQ,TOT_FIN_SQFT,LOG_TOT_FIN,FBSMT_SQFT,LOG_FBSMT,BSMT_AREA,LOG_BSMT,BSMT_FIN_RATIO,LAND_SQFT,LOG_LAND,LAND_PER_LIVING,GRD_AREA,BLDG_AGE,LOG_AGE,AGE_SQ,EFF_AGE,LOG_EFF_AGE,BED_RMS,FULL_B,HLF_B,TOT_BATH,BATH_PER_BED,SQFT_PER_ROOM,STORY,IS_CONDO,EVER_REMOD,HAS_LAND,HAS_BSMT,HAS_FBSMT,HAS_GRD,IS_NEW,IS_HISTORIC,IS_STUDIO,NB_CAPITOL_HILL,NB_CENTRAL_PARK,NB_FIVE_POINTS,NB_HAMPDEN,NB_HAMPDEN_SOUTH,NB_HIGHLAND,NB_MARSTON,NB_MONTBELLO,NB_MONTCLAIR,NB_NORTH_PARK_HILL,NB_SLOAN_LAKE,NB_UNION_STATION,NB_WINDSOR,ST_2STORY,ST_END_UNIT,ST_MIDDLE_UNIT,ST_MULTILEVEL,ST_PARTIAL_STORY,SLP_CAPITOL_HILL,SLP_CENTRAL_PARK,SLP_FIVE_POINTS,SLP_HAMPDEN,SLP_HAMPDEN_SOUTH,SLP_HIGHLAND,SLP_MARSTON,SLP_MONTBELLO,SLP_MONTCLAIR,SLP_NORTH_PARK_HILL,SLP_SLOAN_LAKE,SLP_UNION_STATION,SLP_WINDSOR,SLP_CONDO,SLP_AGE_CONDO,SLP_LAND_SFR
168635,500000.0,1128,7.028201432058005,1.272384,1128,7.028201432058005,0,0.0,0,0.0,0.0,0,0.0,0.0,0,124,4.8283137373023015,15.376,124.0,4.8283137373023015,1,1,1,1.5,1.5,564.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.028201432058005,0.0,7.028201432058005,4.8283137373023015,0.0
168881,376625.0,1947,7.5740450053721995,3.790809,1947,7.5740450053721995,0,0.0,0,0.0,0.0,3240,8.083637203141548,1.6640986132511557,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,4,2,1,2.5,0.625,324.5,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083637203141548
168954,594000.0,1314,7.1808311990445555,1.726596,1915,7.557472901614746,601,6.400257445308821,633,6.452048954437226,0.9494470774091627,2325,7.75190533307861,1.769406392694064,0,113,4.736198448394496,12.769,9.0,2.302585092994046,2,2,0,2.0,1.0,328.5,2.0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1808311990445555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75190533307861
168978,433000.0,1264,7.142036574706803,1.597696,1264,7.142036574706803,0,0.0,480,6.175867270105761,0.0,6873,8.835501457409778,5.4375,429,38,3.6635616461296463,1.444,15.0,2.772588722239781,3,2,1,2.5,0.8333333333333334,252.8,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7.142036574706803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.835501457409778
169060,770000.0,2668,7.889084407035514,7.118224,2668,7.889084407035514,0,0.0,0,0.0,0.0,1718,7.449498005382849,0.643928035982009,0,24,3.2188758248682006,0.576,7.0,2.0794415416798357,3,3,1,3.5,1.1666666666666667,444.6666666666667,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.889084407035514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.449498005382849
169542,460000.0,1188,7.080026499922591,1.411344,1188,7.080026499922591,0,0.0,0,0.0,0.0,0,0.0,0.0,0,86,4.465908118654584,7.396,15.0,2.772588722239781,1,1,0,1.0,1.0,594.0,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,7.080026499922591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.080026499922591,4.465908118654584,0.0
170006,315000.0,951,6.85751406254539,0.904401,951,6.85751406254539,0,0.0,0,0.0,0.0,5010,8.519390774959724,5.26813880126183,936,34,3.5553480614894135,1.156,1.0,0.6931471805599453,4,2,0,2.0,0.5,158.5,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.519390774959724
170816,510000.0,1669,7.419979923661835,2.785561,2449,7.803435056952168,780,6.660575149839686,822,6.71295620067707,0.948905109489051,2475,7.814399633804487,1.4829239065308568,0,5,1.791759469228055,0.025,5.0,1.791759469228055,3,3,1,3.5,1.1666666666666667,278.1666666666667,2.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.419979923661835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.814399633804487
171115,370000.0,1733,7.457609289715606,3.003289,2447,7.802618063442671,714,6.5722825426940075,715,6.573680166960646,0.9986013986013986,5489,8.610683534503575,3.16733987305251,0,9,2.302585092994046,0.081,9.0,2.302585092994046,3,3,1,3.5,1.1666666666666667,288.8333333333333,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.610683534503575
171698,405000.0,2328,7.752764808851328,5.419584,2945,7.987864096085687,617,6.42648845745769,1018,6.926577033222725,0.6060903732809431,4524,8.417372856134026,1.943298969072165,0,4,1.6094379124341003,0.016,4.0,1.6094379124341003,3,2,1,2.5,0.8333333333333334,465.6,2.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.417372856134026
171706,370000.0,1019,6.926577033222725,1.038361,1890,7.5443321080536885,871,6.77078942390898,931,6.837332814685591,0.9355531686358755,6000,8.699681400989514,5.888125613346418,0,42,3.7612001156935624,1.764,42.0,3.7612001156935624,3,2,0,2.0,0.6666666666666666,203.8,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.926577033222725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699681400989514
171918,780000.0,2252,7.719573989259581,5.071504,3322,8.10832229017324,1070,6.976348070447749,1126,7.027314514039777,0.9502664298401421,4485,8.408716715080153,1.991563055062167,0,13,2.6390573296152584,0.169,13.0,2.6390573296152584,3,3,1,3.5,1.1666666666666667,375.3333333333333,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.719573989259581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.408716715080153
172076,145000.0,945,6.851184927493743,0.893025,945,6.851184927493743,0,0.0,0,0.0,0.0,0,0.0,0.0,0,48,3.8918202981106265,2.304,48.0,3.8918202981106265,2,1,0,1.0,0.5,315.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851184927493743,6.851184927493743,3.8918202981106265,0.0
172096,387000.0,1876,7.53689712956617,3.519376,2145,7.6708948313621175,269,5.598421958998375,606,6.408528791059498,0.4438943894389439,7552,8.929700114313448,4.025586353944563,0,21,3.091042453358316,0.441,21.0,3.091042453358316,3,2,1,2.5,0.8333333333333334,375.2,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53689712956617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.929700114313448
172623,973539.0,2528,7.8351837552667485,6.390784,3462,8.149601735736155,934,6.840546529288687,1000,6.90875477931522,0.934,4258,8.356789669923213,1.6843354430379747,0,0,0.0,0.0,0.0,0.0,3,4,1,4.5,1.5,361.14285714285717,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.8351837552667485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.356789669923213
172942,475200.0,1157,7.053585727193677,1.338649,2198,7.6953031349635665,1041,6.948897222313312,1157,7.05444965813294,0.8997407087294728,10000,9.210440366976517,8.64304235090752,0,55,4.02535169073515,3.025,0.0,0.0,3,2,0,2.0,0.6666666666666666,231.4,1.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.053585727193677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210440366976517
175208,379999.0,1675,7.423568444259167,2.805625,2332,7.754481547470383,657,6.489204931325317,694,6.543911845564792,0.946685878962536,6660,8.804024902413179,3.976119402985075,334,20,3.044522437723423,0.4,0.0,0.0,4,3,1,3.5,0.875,239.28571428571428,2.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.423568444259167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.804024902413179
176336,290000.0,611,6.415096959171596,0.373321,611,6.415096959171596,0,0.0,0,0.0,0.0,0,0.0,0.0,0,76,4.343805421853684,5.776,1.0,0.6931471805599453,2,1,0,1.0,0.5,203.66666666666666,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415096959171596,0.0,0.0,6.415096959171596,4.343805421853684,0.0
176536,355000.0,1250,7.1308988302963465,1.5625,1250,7.1308988302963465,0,0.0,491,6.198478716492308,0.0,6584,8.792549614177382,5.2672,389,23,3.1780538303479458,0.529,23.0,3.1780538303479458,3,2,0,2.0,0.6666666666666666,250.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.792549614177382
176678,368000.0,808,6.694562058521095,0.652864,808,6.694562058521095,0,0.0,0,0.0,0.0,7328,8.89959435992585,9.069306930693068,759,38,3.6635616461296463,1.444,0.0,0.0,3,2,0,2.0,0.6666666666666666,161.6,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.694562058521095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89959435992585
177632,216000.0,454,6.118097198041348,0.206116,454,6.118097198041348,0,0.0,0,0.0,0.0,0,0.0,0.0,0,50,3.9318256327243257,2.5,0.0,0.0,1,1,0,1.0,1.0,227.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.118097198041348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.118097198041348,3.9318256327243257,0.0
178220,699500.0,1138,7.037027614686276,1.295044,1937,7.5688956634069955,799,6.684611727667927,893,6.795705775173514,0.8947368421052632,6500,8.77971129020447,5.711775043936731,0,82,4.418840607796598,6.724,2.0,1.0986122886681098,1,3,0,3.0,3.0,284.5,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.037027614686276,0.0,0.0,0.0,0.0,0.0,0.0,8.77971129020447
178763,810432.0,2402,7.784057002639929,5.769604,3398,8.130942302231878,996,6.904750769961838,1211,7.10002716662926,0.8224607762180016,7793,8.961109485898655,3.2443796835970025,0,1,0.6931471805599453,0.001,0.0,0.0,3,3,1,3.5,1.1666666666666667,400.3333333333333,2.0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.784057002639929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.961109485898655
179108,470000.0,1036,6.943122422819428,1.073296,1486,7.303843225277705,450,6.111467339502679,514,6.244166900663736,0.8754863813229572,9170,9.123801610558944,8.85135135135135,0,114,4.74493212836325,12.996,114.0,4.74493212836325,2,2,0,2.0,1.0,259.0,1.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943122422819428,0.0,0.0,0.0,0.0,0.0,0.0,9.123801610558944
180748,769000.0,1300,7.170119543449628,1.69,2120,7.659171367666058,820,6.710523109452428,912,6.816735880594968,0.8991228070175439,4370,8.382747094863314,3.3615384615384616,0,20,3.044522437723423,0.4,20.0,3.044522437723423,1,3,0,3.0,3.0,325.0,1.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.170119543449628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.382747094863314
180757,470174.0,1568,7.357556200910353,2.458624,2020,7.61085279039525,452,6.115892125483034,619,6.429719478039138,0.7302100161550888,3510,8.163656176168432,2.2385204081632653,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,2,3,1,3.5,1.75,313.6,2.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.357556200910353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163656176168432
181078,480500.0,1712,7.445417556701687,2.930944,1712,7.445417556701687,0,0.0,0,0.0,0.0,2009,7.605890001053122,1.173481308411215,0,8,2.1972245773362196,0.064,8.0,2.1972245773362196,3,2,1,2.5,0.8333333333333334,342.4,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.445417556701687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.605890001053122
181818,585000.0,1767,7.4770384723196965,3.122289,2522,7.8328075165248645,755,6.628041376179533,839,6.733401891837359,0.899880810488677,3270,8.092851027538384,1.8505942275042444,0,3,1.3862943611198906,0.009,0.0,0.0,3,3,1,3.5,1.1666666666666667,294.5,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.4770384723196965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.092851027538384
182483,340000.0,1622,7.3914152346753585,2.630884,1622,7.3914152346753585,0,0.0,0,0.0,0.0,0,0.0,0.0,0,46,3.8501476017100584,2.116,46.0,3.8501476017100584,2,2,0,2.0,1.0,405.5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,7.3914152346753585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3914152346753585,3.8501476017100584,0.0
182603,1293768.0,3080,8.03268487596762,9.4864,4088,8.31581113188354,1008,6.9167150203536085,1442,7.274479558773871,0.6990291262135923,6490,8.778171881033469,2.107142857142857,0,0,0.0,0.0,0.0,0.0,4,4,1,4.5,1.125,385.0,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.03268487596762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.778171881033469
183194,514760.0,1760,7.473069088032197,3.0976,2471,7.81237820598861,711,6.568077911411976,840,6.734591659972948,0.8464285714285714,2577,7.8547691834991324,1.4642045454545454,0,0,0.0,0.0,0.0,0.0,3,3,1,3.5,1.1666666666666667,293.3333333333333,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.473069088032197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8547691834991324
184022,597770.0,1495,7.3098814858247865,2.235025,1495,7.3098814858247865,0,0.0,0,0.0,0.0,1603,7.38025578842646,1.0722408026755852,0,3,1.3862943611198906,0.009,3.0,1.3862943611198906,2,2,1,2.5,1.25,373.75,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,7.3098814858247865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38025578842646
184591,375000.0,1497,7.311218384419629,2.241009,2170,7.682482446534506,673,6.513230110912307,684,6.529418838262226,0.9839181286549707,4750,8.46611040118692,3.173012692050768,330,22,3.1354942159291497,0.484,22.0,3.1354942159291497,3,3,1,3.5,1.1666666666666667,249.5,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.311218384419629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46611040118692
185641,375000.0,2095,7.647308832356238,4.389025,2095,7.647308832356238,0,0.0,0,0.0,0.0,5038,8.524962928680598,2.4047732696897373,0,15,2.772588722239781,0.225,15.0,2.772588722239781,3,2,1,2.5,0.8333333333333334,419.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.524962928680598
185796,554560.0,2098,7.6487397889562425,4.401604,2993,8.0040315078527,895,6.79794041297493,991,6.899723107284872,0.9031281533804238,3159,8.058327306580958,1.505719733079123,0,0,0.0,0.0,0.0,0.0,2,3,1,3.5,1.75,419.6,2.0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.6487397889562425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.058327306580958
186063,492500.0,1120,7.02108396428914,1.2544,1462,7.2875606403097235,342,5.8377304471659395,360,5.8888779583328805,0.95,1059,6.966024187106113,0.9455357142857143,0,14,2.70805020110221,0.196,2.0,1.0986122886681098,2,3,0,3.0,1.5,224.0,2.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02108396428914,0.0,0.0,0.0,0.0,0.0,0.0,6.966024187106113
186564,373000.0,1007,6.914730892718563,1.014049,1007,6.914730892718563,0,0.0,0,0.0,0.0,0,0.0,0.0,0,59,4.0943445622221,3.481,0.0,0.0,2,2,0,2.0,1.0,251.75,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.914730892718563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914730892718563,4.0943445622221,0.0
186641,569864.0,1846,7.520776415062797,3.407716,2509,7.827639546366422,663,6.498282149476434,960,6.8679744089702925,0.690625,3267,8.091933455979893,1.7697724810400868,0,0,0.0,0.0,0.0,0.0,4,3,1,3.5,0.875,263.7142857142857,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.520776415062797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.091933455979893
186865,317500.0,1002,6.90975328164481,1.004004,2004,7.602900462204755,1002,6.910750787961936,1002,6.910750787961936,1.0,7120,8.870803443982124,7.105788423153693,0,50,3.9318256327243257,2.5,0.0,0.0,3,2,0,2.0,0.6666666666666666,200.4,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90975328164481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.870803443982124
187170,540000.0,1492,7.307872780763706,2.226064,2904,7.973844375944687,1412,7.253470382684528,1486,7.304515946460155,0.9502018842530283,3491,8.158229916959494,2.3398123324396782,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,3,0,3.0,1.5,298.4,1.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.307872780763706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158229916959494
188566,1109400.0,1886,7.542213463193403,3.556996,2646,7.880804344674901,760,6.634633357861686,760,6.634633357861686,1.0,2850,7.955425088912672,1.511134676564157,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,4,1,4.5,2.25,314.3333333333333,3.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.542213463193403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955425088912672
189311,535000.0,1361,7.215975002651466,1.852321,1361,7.215975002651466,0,0.0,0,0.0,0.0,695,6.54534966033442,0.5106539309331374,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,3,2,1,2.5,0.8333333333333334,272.2,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,7.215975002651466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54534966033442
189648,460000.0,2774,7.928045600874777,7.695076,3763,8.232971790593437,989,6.897704943128636,1089,6.993932975223189,0.9081726354453628,13440,9.506065016071148,4.844989185291997,0,17,2.8903717578961645,0.289,17.0,2.8903717578961645,5,3,1,3.5,0.7,346.75,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.506065016071148
190355,295000.0,1600,7.3777589082278725,2.56,2111,7.65491704784832,511,6.238324625039508,568,6.343880434126331,0.8996478873239436,12200,9.409273194575334,7.625,505,56,4.04305126783455,3.136,0.0,0.0,4,3,1,3.5,0.875,228.57142857142858,1.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,7.3777589082278725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.409273194575334
190419,924310.0,4447,8.399984990510696,19.775809,6040,8.706159290928861,1593,7.374001859350161,2011,7.60688453121963,0.792143212332173,10000,9.210440366976517,2.24870699347875,0,0,0.0,0.0,0.0,0.0,5,5,1,5.5,1.1,444.7,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.399984990510696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210440366976517
190635,309975.0,1002,6.90975328164481,1.004004,1002,6.90975328164481,0,0.0,1002,6.910750787961936,0.0,7930,8.97853441008332,7.9141716566866265,0,50,3.9318256327243257,2.5,0.0,0.0,3,1,0,1.0,0.3333333333333333,250.5,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90975328164481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97853441008332
190763,678099.0,1569,7.358193752733032,2.461761,2575,7.853604813097837,1006,6.914730892718563,1569,7.358830898342354,0.6411727214786488,4588,8.431417414394833,2.9241555130656467,0,0,0.0,0.0,0.0,0.0,2,3,0,3.0,1.5,313.8,1.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.358193752733032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.431417414394833
190773,1230000.0,2338,7.757051142032013,5.466244,3238,8.08271113423758,900,6.803505257608338,948,6.855408798609928,0.9493670886075949,3125,8.047509510981422,1.3366124893071,0,6,1.9459101490553132,0.036,6.0,1.9459101490553132,3,4,1,4.5,1.5,334.0,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.757051142032013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.047509510981422
190918,145000.0,1138,7.037027614686276,1.295044,1138,7.037027614686276,0,0.0,0,0.0,0.0,0,0.0,0.0,0,47,3.871201010907891,2.209,47.0,3.871201010907891,2,2,0,2.0,1.0,284.5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,7.037027614686276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.037027614686276,3.871201010907891,0.0
191529,565000.0,1910,7.554858521040676,3.6481,2629,7.874358824729881,719,6.579251212010101,827,6.71901315438526,0.8694074969770254,2782,7.931284761525891,1.456544502617801,0,3,1.3862943611198906,0.009,0.0,0.0,3,3,1,3.5,1.1666666666666667,318.3333333333333,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.554858521040676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931284761525891
191569,340000.0,1152,7.049254841255837,1.327104,1152,7.049254841255837,0,0.0,0,0.0,0.0,6039,8.706159290928861,5.2421875,609,42,3.7612001156935624,1.764,42.0,3.7612001156935624,3,2,0,2.0,0.6666666666666666,230.4,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7.049254841255837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.706159290928861
